task_id,user,type,job,machine,datetime
6ee06ddd28e64931442b244eee586193,531034,100,7415,7,2021-06-10 12:00:00
d0859772001e01b2f051f439afa8baf5,531034,101,7415,7,2021-06-10 14:00:00
baa34155a9cdba21d9acea7ba453f534,884677,100,7415,3,2021-06-11 14:20:00
69cee685e8b81d2a43e8320f7e776083,884677,101,7415,3,2021-06-11 16:10:00
64ab518eef3607326afb34acac32a4df,724567,100,7035,29,2021-06-11 13:25:00
ae984930026ad6f2089b0e02f5f7a9c7,724567,101,7035,29,2021-06-11 15:35:00
beeeecf54ef3ad0d05b86ab596c76306,255320,100,7415,13,2021-06-11 10:20:00
805063bb9942ca4f16dce6e11a0db1b3,255320,101,7415,13,2021-06-11 11:40:00
11ea2607bbae6e0f406d24c2ee9b6382,286230,100,8745,17,2021-06-11 12:22:00
3e60caec9b71794f82688aef4408a282,286230,101,8745,17,2021-06-11 13:38:00
dbd5019bc9561135ad7cac056029ca9a,720541,100,7415,31,2021-06-11 13:40:00
252c7740e6f2a1ef95488c1ef2532665,720541,101,7415,31,2021-06-11 15:20:00
5a8d0e9b4db465fa7b6650619d772731,787556,100,8100,21,2021-06-11 10:56:00
ca4b88725041f1088ab80d11bde96a8a,787556,101,8100,21,2021-06-11 13:04:00
2d908c751b643982ca28ed9474159491,188528,100,7415,11,2021-06-11 13:43:30
0a7e2e1d8c629fbcc320826714116165,188528,101,7415,11,2021-06-11 15:16:30
bc71103247ee3cfcb17748f69f33e2a9,241956,100,8100,33,2021-06-11 11:44:00
c04be0103fb0ad7827e9059e99c1193e,241956,101,8100,33,2021-06-11 14:16:00
0c064802916a8820316a5e948d59a05b,537904,100,8745,28,2021-06-11 12:22:00
502949ce4ea53a2486bf828c473bf786,537904,101,8745,28,2021-06-11 13:38:00
0f234d221c0f3a752720d60a55ea20d4,520458,100,8745,26,2021-06-11 14:05:00
35c0b4797f2895805d2345113779e0ae,520458,101,8745,26,2021-06-11 14:55:00
da5efc5726adf7abf87a345537f0eb97,849396,100,7415,16,2021-06-11 10:20:00
ac19bbaa167300fdd5afbf5e05883c32,849396,101,7415,16,2021-06-11 11:40:00
ca4c685a196dfd56ca282594f0ba70cf,273059,100,8100,4,2021-06-11 12:25:00
908a1aeafe327d7316131a6277ff9a21,273059,101,8100,4,2021-06-11 13:35:00
741f241893d5237b2d38d742d70ca74e,607031,100,8745,27,2021-06-11 12:22:00
ad94eb6d902a910dca6435bd8d36916a,607031,101,8745,27,2021-06-11 13:38:00
2fbaf8009956b6636aa609e635463fc0,429932,100,8100,5,2021-06-11 10:56:00
606182b4aa90f4fe0e57b1851ad2c3de,429932,101,8100,5,2021-06-11 13:04:00
809a98a5684005a393c9b44134f9b516,279842,100,7035,23,2021-06-11 08:50:00
8c1b41257546792d91a24d76c120bf54,279842,101,7035,23,2021-06-11 15:10:00
1a6e35317c3ef27c4ecaa78a755685ae,649406,100,8745,30,2021-06-11 12:23:12
4f90449160731817639f6cdca054c4a0,649406,101,8745,30,2021-06-11 13:36:48
4567c5190f91225f98b6c0840f8735e6,803735,100,7415,10,2021-06-11 12:04:42
fb46be37379e44728ac36a165753d73a,803735,101,7415,10,2021-06-11 13:55:18
2bd3a15b14b35b70a01a3c8c4c170565,700319,100,8745,8,2021-06-11 10:41:00
53b112993f533d28bb9987c517e49c20,700319,101,8745,8,2021-06-11 11:19:00
6f0f677e4fb0d0261040f88b40611299,146589,100,7415,22,2021-06-11 10:40:00
e6e1efcb57249a5efbb867d4cba46e99,146589,101,7415,22,2021-06-11 13:20:00
9a4c56b273813d6ef7c1e1bd69be066b,490514,100,7415,25,2021-06-11 13:40:00
d6efa601c6da57c86d22d2786759e4d8,490514,101,7415,25,2021-06-11 15:20:00
7ccf594134aaab39a6d1a9f1845524aa,313193,100,7415,7,2021-06-11 10:40:00
fc33e32fcecd19147fcfd509e163f44a,313193,101,7415,7,2021-06-11 13:20:00
554b8515fd485b7ad6d274ebe47d896b,709160,100,7415,12,2021-06-11 14:20:00
814e3be08a6026de3875ee1aee764a57,709160,101,7415,12,2021-06-11 16:10:00
509525abb8b01680be16d196276bc604,208798,100,8745,2,2021-06-11 12:25:42
f382811dfbc35ac4b92a54dc23c4fec0,208798,101,8745,2,2021-06-11 13:34:18
2877f80e951a0c82c546cfbdf9e6077f,263151,100,7415,24,2021-06-11 14:20:00
855dd48eb83a79fcc43e467bf9378f63,263151,101,7415,24,2021-06-11 16:10:00
60ce459488d64cef102ab7977e0521c7,401677,100,8100,1,2021-06-11 13:40:00
7aac672c2db7f9b15679124819188ac0,401677,101,8100,1,2021-06-11 15:20:00
b911593833fad5163421e063c6315765,551610,100,7415,19,2021-06-12 10:44:00
0f722b94cfae1e7e063ab27f0cc02033,551610,101,7415,19,2021-06-12 13:16:00
7adc6a107beb7c42e6433285bb7ce502,875242,100,7415,17,2021-06-12 13:40:00
9d10d6d0454071dbbdbaddafb05423a6,875242,101,7415,17,2021-06-12 15:20:00
7859987503fddd4addb944302c4735a3,531034,100,7035,24,2021-06-12 10:40:00
0859a2e01da8b758f766674b6eb70aac,531034,101,7035,24,2021-06-12 15:20:00
bafa48089c9f5c431c3574243dc45b78,884677,100,8745,21,2021-06-12 14:48:52
d7d54b0ac581e4a034813d515bfb1f60,884677,101,8745,21,2021-06-12 15:41:07
d164b0bdd043c55b148d444480a4986c,724567,100,7415,11,2021-06-12 13:52:30
36c11969c4e22e786d52e01b54ff5b62,724567,101,7415,11,2021-06-12 15:07:30
91e117606a524d24908feac0509609ab,255320,100,7415,25,2021-06-12 10:24:00
923b10351690bcb8c77422fc722d8f6b,255320,101,7415,25,2021-06-12 11:36:00
091a70273c1e7087e3dadf46bc2adefb,286230,100,7035,32,2021-06-12 09:30:00
284e54132ac5f0c66266c96021a8d8fc,286230,101,7035,32,2021-06-12 16:30:00
8dbf8b1c849b5c6dbc7a120e0ac6eb86,720541,100,8100,16,2021-06-12 13:40:00
6d1072e5055a82eeba8c88b8c93c92dd,720541,101,8100,16,2021-06-12 15:20:00
1a8eb06f47cfb5453b473172de400415,787556,100,7415,4,2021-06-12 10:32:00
3995df9883064dd0d7f85db9d0600443,787556,101,7415,4,2021-06-12 13:28:00
88753b1e69880c2fdfe6e780460556e0,188528,100,8745,33,2021-06-12 14:17:30
482cc571a5cb34850b9b1762e2e10754,188528,101,8745,33,2021-06-12 14:42:30
d5deac42efd2c5c3b09e88f91a8c4eca,241956,100,7035,14,2021-06-12 09:50:00
1e521dd963a4f0260134d60af6b3b48f,241956,101,7035,14,2021-06-12 16:10:00
394d40e94187e1cf5635d7eb8b08d141,537904,100,7035,22,2021-06-12 09:40:00
7de6ebcd928ff8e7c50fece36ebb23a9,537904,101,7035,22,2021-06-12 16:20:00
5683771c9f60c54daeb93a7a02ee1110,520458,100,8745,2,2021-06-12 14:22:30
07704227b3b901d018a4b71ffbf33fbc,520458,101,8745,2,2021-06-12 14:37:30
cb88ab2acec53d7d335e462a66fdbccf,849396,100,7035,6,2021-06-12 09:20:00
ba19b4708799af12866a5a9ac45b2953,849396,101,7035,6,2021-06-12 12:40:00
1910664d5ece167262fdc1dca750b26d,607031,100,7035,3,2021-06-12 09:40:00
f09a63a38802daa7ac21dc2a3c8872cf,607031,101,7035,3,2021-06-12 16:20:00
d703228e88293b8e1e7f7a9cf869d312,429932,100,8745,13,2021-06-12 11:46:00
ab04ad85566966602b259fa5bc6e0298,429932,101,8745,13,2021-06-12 12:14:00
bf5e218ebd80d7438f5bc4e941ad968f,279842,100,7415,18,2021-06-12 10:40:00
82ffdda90449dee541589efc63ab0e61,279842,101,7415,18,2021-06-12 13:20:00
adb742b2aec8dc6efee8da7ea9d5cc2b,649406,100,8100,1,2021-06-12 12:20:00
e7a688a3964007a2560abadc151a5daf,649406,101,8100,1,2021-06-12 13:40:00
ffc4f21890ee0c09094c67508f7d4bef,803735,100,7035,29,2021-06-12 10:57:30
4febb99524928edbc715faee212f95e1,803735,101,7035,29,2021-06-12 15:02:30
b48b901e9278fd0939807399aca62b30,700319,100,7035,9,2021-06-13 10:30:00
53f54d20edd3f902519022cdbf491258,700319,101,7035,9,2021-06-13 11:30:00
47fb1c50cd23f8b7d0c706529064cdaf,146589,100,7035,2,2021-06-13 08:50:00
cb45a3b7156b48a77f780801b0d9ba2a,146589,101,7035,2,2021-06-13 15:10:00
96a396cf6bcc31ed166d237a5b0c9da9,490514,100,8100,27,2021-06-13 13:40:00
deb2a87b4107a9d7085752b8c1231a62,490514,101,8100,27,2021-06-13 15:20:00
375b294cea670f96dd90151f17e2a552,313193,100,7035,16,2021-06-13 08:40:00
fd52895a86896fcc26f893b38806e907,313193,101,7035,16,2021-06-13 15:20:00
0c56ebd70bbb89828e3f23098d3bcde6,709160,100,8745,31,2021-06-13 14:55:45
5de8003433f74788864b1a74c0c3fc36,709160,101,8745,31,2021-06-13 15:34:15
ff7ac235242dc66b0120d56e2fa97605,208798,100,8745,14,2021-06-13 12:21:30
5f428c83138b54ffd733cf098c9496d6,208798,101,8745,14,2021-06-13 13:38:30
e24c11f55799ea4cbe6fed1cce33e335,263151,100,7035,1,2021-06-13 13:04:22
f6f211a3b487b3ed6945cfc78408ad09,263151,101,7035,1,2021-06-13 17:25:37
5ac82d68575a30306710dce224120c02,401677,100,8745,26,2021-06-13 14:05:00
62d8b90047ad8432979acc44e695faf8,401677,101,8745,26,2021-06-13 14:55:00
0e6d315db1e11b5632b08e0916441e99,401677,404,96633,39,2021-06-13 14:05:00
5dc1b312d9408811461153329a2fa47e,551610,100,8100,25,2021-06-13 10:40:00
9d9e129f6c8ace0ae56b668cde51b48d,551610,101,8100,25,2021-06-13 13:20:00
873cc101fc58de3f892336e3b73db046,875242,100,7035,15,2021-06-13 12:31:15
2f7ea39e0f5be1ce76de50393345e6e3,875242,101,7035,15,2021-06-13 16:28:45
200bd804fd0706f5f2a435d412e0fcc4,531034,100,8100,20,2021-06-13 12:32:00
1289fd6461b2bb94f6a1b647183d72f8,531034,101,8100,20,2021-06-13 13:28:00
91388952de0f48b4d1279e8bd08edd84,884677,100,8100,28,2021-06-13 14:20:00
901224f9b62cb609528c5abcd0a98153,884677,101,8100,28,2021-06-13 16:10:00
cf9d1328d9e5285a57c2f8b22f3143fe,724567,100,7035,12,2021-06-13 12:50:00
35c25262080e5767c28c18eb03cd3089,724567,101,7035,12,2021-06-13 16:10:00
147bce19ef993c73012058fac9e5fc87,255320,100,8745,18,2021-06-13 10:40:00
cd2a2c8eb4f0ef82b42897842352dd3c,255320,101,8745,18,2021-06-13 11:20:00
eee7fd42f7fae16de2372fc66b7b7adb,286230,100,8745,4,2021-06-13 12:20:00
0dbb32572a185ccdd6568a1741629ffe,286230,101,8745,4,2021-06-13 13:40:00
1d029f14c59b91fa296b0789b7909c90,720541,100,8100,22,2021-06-13 13:40:00
4105be7ef9206cac67f4ba61606189c7,720541,101,8100,22,2021-06-13 15:20:00
abf376ac6d91f2a68c424f7b4b59f461,787556,100,8745,8,2021-06-13 11:23:12
0582c65cb81e3d9bf046fd7cf4362414,787556,101,8745,8,2021-06-13 12:36:48
ace1712b99d070746c2abd870d3f2f8e,188528,100,8100,3,2021-06-13 13:40:00
3397710f9a4ea8d9950b83e354f45707,188528,101,8100,3,2021-06-13 15:20:00
f76c0b80c397a4d0ce2eda66d0157fd6,241956,100,8100,2,2021-06-14 11:40:00
8c80550266e698a643445a93d75c65a9,241956,101,8100,2,2021-06-14 14:20:00
459034a73f48bfa816ba17a95123757f,537904,100,8745,1,2021-06-14 12:18:00
f5ad2369714c05262b3a4e7076d007a8,537904,101,8745,1,2021-06-14 13:42:00
40ddd7cd786d98c30c0dcbfc98896043,520458,100,8745,28,2021-06-14 14:11:15
e35c33cd5a5593b4bc4536fb9876abcc,520458,101,8745,28,2021-06-14 14:48:45
71a54375ec3a654be140265bbd26de40,849396,100,8745,22,2021-06-14 10:40:00
c8f4f14ea8c804419b9dbd04b1f3294d,849396,101,8745,22,2021-06-14 11:20:00
6701b8b1fa4fc33a08d9a9c9f6e1f461,273059,100,7035,11,2021-06-14 10:12:00
d9a6a348f1a89c208924f04f1cad4435,273059,101,7035,11,2021-06-14 15:48:00
448ede8f9429be4120f73be93b00fdbc,607031,100,8100,15,2021-06-14 11:40:00
35506695e9c3f51696c91c1d7fff003a,607031,101,8100,15,2021-06-14 14:20:00
366426f5a3b668d0380042b3e82fb89c,429932,100,7035,19,2021-06-14 08:50:00
2c43ac04115e0959368afca969551631,429932,101,7035,19,2021-06-14 15:10:00
396a04eb5c49b19f61e06f73f21ecdea,279842,100,7248,10,2021-06-14 10:40:00
7e304eb6f8973ee0d27dfb954783ac28,279842,101,7248,10,2021-06-14 13:20:00
8262a94bc9c392ecfd4123b7fa3be130,649406,100,7248,7,2021-06-14 11:48:48
68331112deef69601f2b6e08d7635e25,649406,101,7248,7,2021-06-14 14:11:12
1efb6ede2a513ea9965f89dc753ced04,803735,100,8745,16,2021-06-14 12:27:27
a1aa221ccc3690a279964e70fb6ed7bb,803735,101,8745,16,2021-06-14 13:32:33
88533ee050037842bbb1fe70800c0cb3,700319,100,7035,26,2021-06-14 09:45:00
c1ddde1a2eeecb9682cf26f777f93a70,700319,101,7035,26,2021-06-14 12:15:00
41006a21a7207b63ee25aa3ddafc2023,146589,100,8100,27,2021-06-14 10:40:00
cd85eeea47f100739dac5ba23d4f6bd1,146589,101,8100,27,2021-06-14 13:20:00
3bed30d7582582431faeeb4ddf5e9f4f,490514,100,8100,32,2021-06-14 13:42:30
aebe01a6741f27e2351ab2511964cfb4,490514,101,8100,32,2021-06-14 15:17:30
77f1a2acb5ca4cd2a920e2a0bbcd878d,313193,100,8745,18,2021-06-14 11:22:00
bf86abb6c7070b8a65fe1a245c8c7251,313193,101,8745,18,2021-06-14 12:38:00
5522124fec67dc1483ad92b806b34469,709160,100,7248,31,2021-06-14 14:39:15
ce832c33ca41b3b87f607c8a4ef427d3,709160,101,7248,31,2021-06-14 15:50:45
39ddbbe7b347912dd9d5d8945431053b,208798,100,8100,13,2021-06-14 12:20:06
ae6eb546da4377eb271e122e67abe640,208798,101,8100,13,2021-06-14 13:39:54
539517399417b4ce3816bf7b7d034543,263151,100,7248,5,2021-06-14 14:20:00
7828a861e89e75547df90535e0b6bbc2,263151,101,7248,5,2021-06-14 16:10:00
aa6b7f9f3a24dc3ff27d2448a537e753,401677,100,7248,23,2021-06-14 13:37:30
dd71c9ca9262e0be5f5f214bacde5709,401677,101,7248,23,2021-06-14 15:22:30
2b7e9af9e20388972dfe1edf1c3f2539,551610,100,8745,29,2021-06-14 11:20:00
fb0bb67c2647a8ff7d86e4496812a94f,551610,101,8745,29,2021-06-14 12:40:00
04241002e7f05b1d244d3fad69a60805,875242,100,7035,8,2021-06-14 12:18:45
4c092535cc6b27bb977a6e56461093ee,875242,101,7035,8,2021-06-14 16:41:15
da73c457aab4bb7329e731d832ca304c,531034,100,7035,14,2021-06-14 09:40:00
83fe9bd606f52f6370e37bdb76891221,531034,101,7035,14,2021-06-14 16:20:00
23f953bb3896165773a764a7e0c772ed,884677,100,8100,20,2021-06-14 14:17:15
7ca7a4688d6367b6760286b75d382d06,884677,101,8100,20,2021-06-14 16:12:45
c20488824537e405ed835deea21977d6,724567,100,8100,30,2021-06-14 14:05:00
a986a6ea58db59c443a4e2018ce5961b,724567,101,8100,30,2021-06-14 14:55:00
1f018e5c445617ad774de5eee4295316,255320,100,7035,33,2021-06-14 09:40:00
9cd9d5912af757d9e90ad8ccb7718449,255320,101,7035,33,2021-06-14 12:20:00
c4e4cb4466a3b39c4b30fadf4521057d,286230,100,8745,17,2021-06-14 12:20:00
3a2ac74ceb21bb2d736c35b283666cb3,286230,101,8745,17,2021-06-14 13:40:00
d7ccc802c6f4b6fb75f2484f0d8c3d73,720541,100,7248,6,2021-06-14 13:40:00
f60dbe6677858d1cbf7e79328ca65ed8,720541,101,7248,6,2021-06-14 15:20:00
3d5c00f296fddf796d4dde0613188b28,787556,100,7248,21,2021-06-14 10:40:00
7fb97cde0719e1edcae7279b6179b752,787556,101,7248,21,2021-06-14 13:20:00
d4e14275e7e6d45ea8e63a4e669e20e6,188528,100,7248,24,2021-06-14 13:42:00
f1a02e360181b86382f4b54a6fb7c935,188528,101,7248,24,2021-06-14 15:18:00
4d6ecd1d8c6e52aa46a7c78acc9baa67,241956,100,8745,4,2021-06-14 12:22:00
29553f960890ecbafad2c1e05b395624,241956,101,8745,4,2021-06-14 13:38:00
1089ab459e0ce51b98c6661b6e4b4038,537904,100,8745,25,2021-06-14 12:20:00
388e262a5a2c6d3c46aa01595d442f20,537904,101,8745,25,2021-06-14 13:40:00
54979256d92afb86b3a3cd24b9d9bfb7,520458,100,8745,12,2021-06-14 14:12:30
7f8d79e2f9209089ed5d1dd383c13ed7,520458,101,8745,12,2021-06-14 14:47:30
a871987502291bcfb747ae57cc9f5377,849396,100,7035,3,2021-06-14 09:15:00
fc3e2748d705d92ca5ea16c4828e5a72,849396,101,7035,3,2021-06-14 12:45:00
7fec41b875e941c2df318f583b380174,273059,100,7035,26,2021-06-15 11:29:00
21a0dbe8da04ba31240c2755b02208e2,273059,101,7035,26,2021-06-15 14:31:00
d9fdd8da2f7c283dfd35dc9fde178ce8,607031,100,8745,5,2021-06-15 12:22:00
338e0cb17dc9605ea01c6295b3cf31de,607031,101,8745,5,2021-06-15 13:38:00
53698416ee893c732801ff415e4b1d7e,429932,100,7248,30,2021-06-15 11:00:00
f72378ea21d41776e7e20c962dc3dfe4,429932,101,7248,30,2021-06-15 13:00:00
98c6953bdb0de9e52a67ce9280bf1647,279842,100,8745,13,2021-06-15 11:20:00
f6367ce296879b1f2a5d52a2ee64b046,279842,101,8745,13,2021-06-15 12:40:00
a42f88fe302ebe1906913ae4459a3d77,649406,100,7248,23,2021-06-15 11:45:36
e35405570d9b111ae1fd58e434883469,649406,101,7248,23,2021-06-15 14:14:24
6140ff554fce4f948db858e449e92149,803735,100,7248,18,2021-06-15 11:52:48
35f582929337e7ebf85c75755f24ba0f,803735,101,7248,18,2021-06-15 14:07:12
ddd51526dc3c20335ae4065857958639,700319,100,7035,10,2021-06-15 10:15:00
f6061491ab89b7b9e1da718d557bca2e,700319,101,7035,10,2021-06-15 11:45:00
731ae08e688262032954a890a40f8721,146589,100,8745,31,2021-06-15 11:22:00
5e0717f1707e9985ece3c0ac06b24812,146589,101,8745,31,2021-06-15 12:38:00
f8b1df0985ec49c532e70c26c6e86ee1,490514,100,7248,2,2021-06-15 13:37:30
c2ba3f05f02b1fa9dc5eaf76a5c70e7b,490514,101,7248,2,2021-06-15 15:22:30
035b6f020be8d6da0e9c0db6ce1b8f93,313193,100,7035,7,2021-06-15 08:40:00
210ccae29af12eaac364f021d6308a81,313193,101,7035,7,2021-06-15 15:20:00
afccb88dc00d76d0c0607ebf28482be1,709160,100,7248,24,2021-06-15 14:22:45
cd146c7f242a35b9b780bd14cace8940,709160,101,7248,24,2021-06-15 16:07:15
9a21e30d3b4f1b336fdf9699723ee2c9,208798,100,8745,12,2021-06-15 12:31:18
e387f5158db3fda4d68a972fc1dcdd49,208798,101,8745,12,2021-06-15 13:28:42
bbf99d15760c8f3073c514a543cab570,263151,100,8745,3,2021-06-15 14:48:52
5c044644ca1f0c73eecc3f69085c1ae0,263151,101,8745,3,2021-06-15 15:41:07
e0bfd6c04709dfe55c2c67b46326f02d,401677,100,7035,27,2021-06-15 12:25:00
4718d91b55cf9b892a3938bdc6983345,401677,101,7035,27,2021-06-15 16:35:00
aca88122e6f07545d793bc696b436d52,551610,100,7035,32,2021-06-15 08:50:00
46a996b5f840ae2b698cf1cacda0486e,551610,101,7035,32,2021-06-15 15:10:00
a1a333e644b5286db7dedea599803bc1,875242,100,7248,4,2021-06-15 13:40:00
68429316f4105e3d3c052aa3f0d22b8c,875242,101,7248,4,2021-06-15 15:20:00
86228abff07417ec17110128b1a9ef89,531034,100,8745,15,2021-06-15 12:40:00
ff90b1c16db985828ea771470c5d235b,531034,101,8745,15,2021-06-15 13:20:00
e4bb8583186a4e5a3b3bbc428ba9fcda,884677,100,8856,8,2021-06-16 14:47:30
504019c9fb66fcf3a05f5be532109337,884677,101,8856,8,2021-06-16 15:42:30
8d437b14f5817f38d6b3aff28dc96326,724567,100,7248,31,2021-06-16 13:50:30
85d77a8188a21658f59482cd8b0e5454,724567,101,7248,31,2021-06-16 15:09:30
d5a490888fd3b47f327e9faf9ef0cc9a,255320,100,7248,7,2021-06-16 10:30:00
b17f0ce0cdb509bec6dabe2688b149ad,255320,101,7248,7,2021-06-16 11:30:00
3b8939721ec63e05b23dc80f3deb1949,286230,100,8856,12,2021-06-16 12:20:00
bfd2c56765fa68236b615a4551031106,286230,101,8856,12,2021-06-16 13:40:00
43b9df5b9e45f68323f3de7c3e55dcc6,720541,100,8745,11,2021-06-16 14:06:15
a9d59e43b3565d32139c66fe58a023d6,720541,101,8745,11,2021-06-16 14:53:45
41925c922ec220e2de5d1dcc69f8fc61,787556,100,8856,18,2021-06-16 11:20:00
a0d15d8e693c487ca8e6c8b42e652012,787556,101,8856,18,2021-06-16 12:40:00
f7800982be1e3c21443f57c6450126f5,188528,100,8856,9,2021-06-16 14:05:30
d0af577ea3e7016420412b7c27123095,188528,101,8856,9,2021-06-16 14:54:30
00cc6a94fd548f1f5df84159fc1b83e8,241956,100,8856,10,2021-06-16 12:20:00
d4f28bef75e0fecb2f6a1a00981ea3bb,241956,101,8856,10,2021-06-16 13:40:00
4b4aa8c33df46a344d0aa647d7e310dc,537904,100,8856,13,2021-06-16 12:22:00
10a5eb21c022513530ea15953651547d,537904,101,8856,13,2021-06-16 13:38:00
5c157b11bd159477fdaac1cc4dde46d3,520458,100,7248,25,2021-06-16 13:40:00
c38c74307eb15f32bccd5271132d1d2e,520458,101,7248,25,2021-06-16 15:20:00
acc4affa62d409484769b18f66bc12a5,849396,100,8745,4,2021-06-16 10:40:00
a9084c9e8c9477874d7be55849b49fbd,849396,101,8745,4,2021-06-16 11:20:00
561bdcc1a6b1f1b78c3633f09855eee7,273059,100,8856,5,2021-06-16 12:25:00
268c6af6d9463ea7506cff20e67bc81e,273059,101,8856,5,2021-06-16 13:35:00
f4141823f27aaf6af168f527765d037d,607031,100,7248,21,2021-06-16 11:40:00
f7304de14ac762c96a19a3b355f45097,607031,101,7248,21,2021-06-16 14:20:00
0e039ca9fc9479e95f8fe00c551887ef,429932,100,8856,24,2021-06-16 11:20:00
9bc313d1c765839e585c4d3ac5873f32,429932,101,8856,24,2021-06-16 12:40:00
5e5e9a5eb6682b7845f64b9194650b25,279842,100,8856,3,2021-06-16 11:18:00
c8b7d3463043f5865e736d9c3927943c,279842,101,8856,3,2021-06-16 12:42:00
92bae1a0f68fc2b02a12ea689d0ff6d0,649406,100,8856,2,2021-06-16 12:24:24
944fdae179522febcbf9f4c982e3d36d,649406,101,8856,2,2021-06-16 13:35:36
04546c079ef7af1e6b192afaf17a9990,803735,100,8856,20,2021-06-16 12:27:48
a0a9cfbcfb3e7b99435f76b4459daffc,803735,101,8856,20,2021-06-16 13:32:12
11bd6b236631df0868f3df1f7fac4c74,700319,100,8856,6,2021-06-16 10:48:00
1a465b94bacb917d1a3d7631d133e74c,700319,101,8856,6,2021-06-16 11:12:00
f0526c24172c3c37ca6271742347402d,146589,100,7007,16,2021-06-17 08:40:00
1b4cae49521ee4066a726c3c8b15d325,146589,101,7007,16,2021-06-17 15:20:00
4aa5a5ad55c73746b60b16f7cf72d481,490514,100,8879,31,2021-06-17 13:40:00
1760d54c23a9d25be917631fc6d1604e,490514,101,8879,31,2021-06-17 15:20:00
698c4017ebcb427632cf836213417a5a,313193,100,8879,21,2021-06-17 10:40:00
e9badd842a41b79b8f94277b4b811467,313193,101,8879,21,2021-06-17 13:20:00
0375726f35cf0999b0f8da44fb6d6f1d,709160,100,7248,30,2021-06-17 14:25:30
5e260c839c954513e3c9d0cfe49678c8,709160,101,7248,30,2021-06-17 16:04:30
1527ae6c793279e0ccb26bc91a7cd51a,208798,100,7248,3,2021-06-17 11:52:48
ad3c1db2329b3b5abac15824bae03aa6,208798,101,7248,3,2021-06-17 14:07:12
eef68e4a3d771c90b131d4e8218b3baf,263151,100,8879,5,2021-06-17 14:20:00
cb0b3a5417bfff0e2febefa5abe5f95b,263151,101,8879,5,2021-06-17 16:10:00
3def9a26e1dbd50d43ec6d79f72e4b45,401677,100,8879,27,2021-06-17 13:40:00
49e21fe63f2fe494394764f278d8d497,401677,101,8879,27,2021-06-17 15:20:00
f5e432d9c38ab30cdcb9e97566eef335,551610,100,7007,25,2021-06-17 08:40:00
c6b48bd86eb88f18ed5dae814f807c45,551610,101,7007,25,2021-06-17 15:20:00
229a88172aac2dd8db68f14b66c49c3c,875242,100,7248,18,2021-06-17 13:42:30
bd2c4858616bb8958166ce3f64111fd1,875242,101,7248,18,2021-06-17 15:17:30
7ecda5af4a6ce84c58a38fd03428fd69,531034,100,8856,23,2021-06-17 12:46:00
d3388f8452233656295f54aacd32878a,531034,101,8856,23,2021-06-17 13:14:00
307c42c35563ac7917842d5829dd6309,724567,100,8879,8,2021-06-17 13:42:00
1f210cdb788d08c98ccc3b6bd13e3dd1,724567,101,8879,8,2021-06-17 15:18:00
6c7cb0fb162ecfc06dfe6d7a76c902e8,255320,100,7248,1,2021-06-17 10:42:00
c0c81acb09e7e31bb973e047723cf9c8,255320,101,7248,1,2021-06-17 11:18:00
804d72776d364bd69fa5059f334c94e2,286230,100,7248,10,2021-06-17 11:40:00
f28d81f8890c04b9fe8ee8ad16390d4e,286230,101,7248,10,2021-06-17 14:20:00
161fe3e39f8fac2552c325259ac83198,720541,100,8856,22,2021-06-17 14:06:15
1e16c0a2ad9611774b1b44198625ccd5,720541,101,8856,22,2021-06-17 14:53:45
1d350bf0081eba6f2fb41981f74fdbd0,787556,100,7248,32,2021-06-17 10:45:36
79d2af29ef50dd6053ca816513153d3f,787556,101,7248,32,2021-06-17 13:14:24
101682d6d0a407a67255e29985b1331c,188528,100,7007,11,2021-06-17 12:18:45
d34911b35f1ec357b4447351f99cc11a,188528,101,7007,11,2021-06-17 16:41:15
b443e51b94895727358220084fd207bb,241956,100,8745,7,2021-06-17 12:22:00
acb4e4e3d37212188043742e1b976995,241956,101,8745,7,2021-06-17 13:38:00
2a736233b465d6608c5e52b6b0bd8a10,537904,100,7007,20,2021-06-17 09:50:00
f534d18cc8850f058e75bf85ed1b5147,537904,101,7007,20,2021-06-17 16:10:00
7b284cd66059819188b8567812324801,849396,100,8745,23,2021-06-18 10:40:00
8ba2d5953c5be15bda0fbcdd2d194d0d,849396,101,8745,23,2021-06-18 11:20:00
667727c2d20acbccfcb8e6294b204123,273059,100,7007,7,2021-06-18 10:17:15
dac323fa0b595c5fd2d30b5421a50992,273059,101,7007,7,2021-06-18 15:42:45
79cf0dc5ba9f7577dfb1dd18460450b6,607031,100,7007,4,2021-06-18 09:40:00
6192de897c073277c11c30dc680af1b8,607031,101,7007,4,2021-06-18 16:20:00
cff95836cf30e0e32523e361b56a81bf,429932,100,8879,10,2021-06-18 11:12:00
ce6bc74977751e24ed28b8f5b518a23f,429932,101,8879,10,2021-06-18 12:48:00
5dbcc958696a5fe0c333ae0f05cc0bbe,279842,100,8745,25,2021-06-18 11:20:00
ca8f3c976421eb571bd4f3c616e93f3c,279842,101,8745,25,2021-06-18 12:40:00
599670f69656d6c9f26ca6bb3da974d1,649406,100,7007,14,2021-06-18 10:20:00
954f52061074ce07430534e7ca61b12c,649406,101,7007,14,2021-06-18 15:40:00
c21f4d285ddc3326e33f7e43842489e5,803735,100,7248,15,2021-06-18 11:50:00
65094e8d6e92b29789c159d15a938267,803735,101,7248,15,2021-06-18 14:10:00
